2017-01-04,Senate Floor,Senate,Ricardo Lara,,Southern California has really lost one of it's sons.,https://ca.digitaldemocracy.org/10015?startTime=1437,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",3,0,0,0,0,0,42,18326,0.3583915953742894
2017-01-17,Assembly Floor,Assembly,Melissa Melendez,,"So I didn't realize today was the day we were doing this, but I've heard the comments and I know there's some concern about the types of services that will be offered to women and perhaps might be cut off from women.",https://ca.digitaldemocracy.org/10035?startTime=683,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",43,0,0,4,0,0,39,18382,0.4296493146702561
2017-01-18,Senate Standing Committee on Rules,Assembly,Toni Atkins,,"In terms of following along then in terms of mergers and acquisitions, there was a recent report by USC.",https://ca.digitaldemocracy.org/10044?startTime=1055,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,26,18414,0.3998424206815872
2017-01-18,Senate Standing Committee on Rules,Assembly,Toni Atkins,,"That found that mergers involving two major hospital systems, Sutter and Dignity Health in California, not only increased costs in the local communities where those hospitals were located.",https://ca.digitaldemocracy.org/10044?startTime=1055,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,26,18414,0.6218274402528782
2017-01-18,Senate Standing Committee on Rules,Assembly,Toni Atkins,,But resulted in infuriated hospitals increasing their cost to consumers.,https://ca.digitaldemocracy.org/10044?startTime=1055,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",0,0,0,0,0,0,26,18414,0.377632249094515
2017-01-13,Assembly Floor,Assembly,Lorena Gonzalez Fletcher,,"And we're confident, as he stands on the shoulders of the statewide elected Latinos that came before him, Cruz Bustamante, and our current Secretary of State, Alex Padilla, that he will bring us pride, both as a Latino community and every community in the State of California as a whole.",https://ca.digitaldemocracy.org/10031?startTime=315,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('ABS',)",13,0,0,5,0,0,25,18377,0.4626759401919968
2017-01-13,Assembly Floor,Assembly,Lorena Gonzalez Fletcher,,"Members, I respectfully ask for an aye vote confirming Congressman Xavier Becerra as our first Latino Attorney General.",https://ca.digitaldemocracy.org/10031?startTime=315,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('ABS',)",13,0,0,5,0,0,25,18377,0.370546807618549
2017-01-04,Senate Floor,Senate,Jean Fuller,,"Of the many bills he signed into law, the most notable included Ariana's law, which requires healthcare centers to disclose health and safety violations.",https://ca.digitaldemocracy.org/10015?startTime=647,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",3,0,0,0,0,0,69,18326,0.5544756126446054
2017-01-04,Senate Floor,Senate,Jean Fuller,,"As a sign of his compassion his final act was approving a $2, 500 budget to buy gift card for 125 senior citizens throughout Coachella Valley during the holiday season.",https://ca.digitaldemocracy.org/10015?startTime=647,4,CA_201520160AJR4,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AJR4,(PASS),10/4,"('AYE',)",3,0,0,0,0,0,69,18326,0.6410067112554517
2017-01-13,Senate Standing Committee on Judiciary,Joint,Toni Atkins,,"Thus it's frightening to see an incoming administration preparing a concerted effort to attack the protections, and freedoms afforded by the Roe vs.",https://ca.digitaldemocracy.org/10030?startTime=258,13,CA_201520160AB13,http://leginfo.legislature.ca.gov/faces/billAnalysisClient.xhtml?bill_id=CA_201520160AB13,(PASS),13/0,"('AYE',)",96,28,6,17,8,9,21,18369,0.368530932954041
